rating,length
5.873773868809747,239.05422433403274
5.582825491043241,239.65043127172257
5.768693591802995,240.66094355579636
6.000509419946175,234.13966527185937
6.910524599642249,241.6748946796084
5.316625956284349,239.3046978731887
5.895192962699907,240.06043449241346
6.611153860749112,241.45181055672376
7.647505606144039,238.8257550205901
5.981773865768016,237.50872126559324
5.423668424919035,239.57996388155516
5.666584107539916,237.6251291772072
7.721839173432758,246.9063527223684
7.095598532308605,232.90503334789094
6.17466616060343,239.138195742286
6.592942368481643,235.28255962616097
4.511425684337094,239.88524696732256
6.424751068986727,245.9672116367985
5.746270129922469,238.96938459808933
4.378719719352452,237.5229633201888
5.800184633855929,237.12050637353133
5.52726034287527,238.87335267025964
5.1383389982237055,239.25379343972608
6.788394913969997,240.07356733491144
7.33964425369608,237.84084034353856
5.611359677629806,240.23528623390663
7.433784175042883,240.16780746802164
4.704038995437577,238.49914080416028
5.6043297165796515,230.85489322669858
4.809273822321168,235.64884201712192
4.547918333669648,240.2760026631486
5.572045520366862,241.3156873720796
5.445452742441491,237.98943328607805
5.506929421069196,240.8787737844537
6.459188279404147,238.71043177276675
6.718891702149223,238.91464446688994
6.078135497999117,237.8799677140195
6.057696870633374,239.06860323653194
5.2872502492829945,236.56475168937877
4.43414217304396,242.49771194995705
6.468748978824818,234.1691101575677
5.690864122363936,235.23333904420414
4.947064889110193,239.1807887876525
6.534692684569288,241.8204716694602
4.971048146140911,240.208820047568
5.601680169585145,237.45299435941112
4.75340904752063,238.07237773117765
6.758101813127296,240.2180289461299
6.1934225796783435,242.83425621696597
5.400210082900611,237.12589469062195
5.960244593881392,239.49299926955456
5.213649569020582,237.6825511043898
5.470470388049797,235.07927127225173
5.023741936667191,234.81462250373917
6.211247207618052,240.7091787717655
3.9929847364133617,240.29655434848803
5.172422564002602,236.81550858882565
5.568467269641008,241.29312962628845
5.681202182690793,238.14031268287692
4.815734358482796,245.79219697605453
6.071832131458727,240.1695334725227
6.059167917484202,235.82035960120575
7.31460271637438,242.11057228795715
6.194550533916073,237.17392714911188
6.046637691039675,239.59019679793798
6.96884007130252,242.52138863352482
5.910012856835624,237.70459590440905
6.0775497789933635,234.76339326372167
5.38323667377162,238.76902498729186
5.609511145101012,243.45901875472714
7.923452439906969,243.33791747961556
7.111015496921214,243.50789896506572
5.991053793212787,238.2551054833519
7.046908613720065,236.7153774629121
5.28696910890371,239.43563683821148
4.837461003018582,236.35337156733453
7.2446728591103,241.46176088018666
6.316999285208716,236.34312496972495
5.83611040733313,242.6750128995574
6.566191881676893,237.9953941623619
7.022042976037046,243.51884928922058
6.000914495567911,240.45355247456803
7.26832713534261,245.03727222846553
4.173085228436129,240.2387507179892
4.937162437270219,235.9333584885542
6.293896313038729,238.35070588586734
6.790451307458775,239.60185477798373
7.183844034355534,240.92768088098487
6.3261309409619155,243.0836094981492
7.407151585794848,236.29236227778742
4.14704372312592,243.30875743913643
5.967593589793151,238.67938210194893
6.915294709868495,241.67138234173356
7.504460633018521,244.3344222204705
6.28140200383743,241.1433514252822
6.020777290918915,240.01396344445234
6.10419571323643,236.66943473785693
7.412293079003152,241.36841138714217
6.6278718502757314,239.86579345030538
5.3628505126830355,233.28489646512293
5.911209458076654,236.5511256065488
7.033639547886868,242.26151376325774
7.778305597210252,242.251554767149
6.110533043000684,241.51434297100423
6.018648827847324,238.20279313997142
6.869739518736623,240.87069202496
6.568035001482355,245.3954577209098
5.1027265519049445,239.1546962021302
5.313245154237909,241.12565526820694
6.00269399159854,239.84939898835609
6.678037539506091,239.7664236862674
6.672244980969692,243.7203153921728
5.932167212996021,240.2499815843287
6.247428904518326,239.9180950046853
5.50968373593296,237.19970547185812
7.262438895085124,241.97410495275983
5.744837348141392,242.34059625576612
5.806191904351447,235.28973810512898
7.217335697998559,236.76251578187544
5.85463294652596,239.51768480814727
5.29899737247487,239.98004961409288
6.073350313196229,238.1565097858929
7.893122521373726,240.33526152166078
4.416550996265,239.2287679499776
6.339074528516156,238.39714242952334
4.495121818017145,237.73901389289898
6.80287701086399,238.7713586783768
7.2842439531026555,244.41345614273658
2.6969039228449043,231.4963993984567
4.528051381062413,236.50046135231824
6.58559638683661,242.9475699835734
7.3874209078433015,247.06999829237736
6.67227738988948,243.7263163817727
5.202666999057804,236.75372440651017
6.685482098117287,238.95112648008566
4.877930020116186,236.61037365946703
5.169669346319832,236.8087182394023
6.995984819455999,239.2528852386561
5.8622306536224285,238.8163137353278
4.509135846278868,238.73650289825036
5.998166161259684,240.3376115943173
6.565893521914554,243.77526817780785
5.312437938121454,240.16783379119593
6.238948617887637,238.64227765140112
5.795783859214443,241.86180325629363
3.7118233003177514,235.59739624889022
6.0713745913706205,231.92964292376945
5.562811321631269,239.86907240405944
5.581760889477908,238.96531244559003
5.209199211563221,236.48201359414597
4.8354537907377715,237.79819487410802
6.289519018212248,240.53321348057105
4.665244827851115,243.15040636950096
5.779200261550846,234.26219448891206
6.894038288301688,242.63553077455683
3.1793468678043157,235.76849899851715
5.650879773913773,234.3101027456428
6.021187723924449,242.3388725850183
7.512343028047801,244.49466931859286
4.835589679237414,236.889043775234
6.139064200055888,242.47681563132625
5.618386718516226,243.87286281233148
5.9674899010723195,236.00671441393408
5.6701540840694324,241.19588783491406
5.859111890870039,240.12370260164272
7.626873479691527,242.68301400496912
5.205342711325342,237.92260932543368
7.192300802487827,245.62934468385598
4.992241441619305,238.84912467385473
6.074651496027045,240.34633862444514
5.2045350890621815,238.1688710691815
5.812200950942996,237.90366792451022
5.245864933884217,236.71626222036826
4.793866990592703,243.7666506792235
6.134896211198273,239.40082329452696
6.477108874512932,243.28604181273917
4.559084477419387,236.66469729609622
8.522050032668854,245.21534102992675
6.817107797002239,241.83441431429878
3.168217157438782,237.80466919458917
6.937819795522742,236.57193040685553
6.1887689539694,242.50836540742927
6.9196949553318365,249.08930745308155
6.4999614310498535,241.00426804959721
6.853791396572936,241.69076773234823
5.745690991414434,236.76516814743613
6.959796519207603,243.58789494838692
7.449751119960738,239.41310402277153
6.061177889850511,238.46265024707813
6.430490655308525,240.6530206542872
5.859865867352372,240.67502832356786
7.2610481180464594,241.79951437100408
5.587039760981672,238.29045652504985
6.730669878058729,243.29579275897544
5.208707705583851,238.75076559409524
4.391070223471478,247.28319299038796
6.644503645147211,240.21471815278903
6.11000658719513,240.47655573031162
5.501009338701286,237.27483386535624
5.370025240944107,237.7177614363449
5.147519998762001,241.97590919772642
6.112753054163993,240.4616235614923
6.186480806015225,240.79291371572188
6.179369544070301,240.76710735556924
6.818931661482149,235.17085355872706
7.422492899454614,241.49793047681152
4.931815446366232,238.23360395138886
4.8393573911110614,239.42233783876054
6.723708949524703,241.5301505478212
6.5138695524373835,235.35804750446326
5.663973848445434,239.0934486888144
7.18212335017963,243.67165383545688
5.1359801543884,239.97940223992322
5.616242980337575,234.04669665795274
4.3978805867115645,241.60921636238615
7.354351645207249,240.96940043465415
5.112167823810115,239.8177442184322
5.890197103854675,238.95352140291578
3.9492979850616132,241.63213824879045
5.396047229722632,242.7599458077248
4.918833078838688,237.85479568069755
8.176827780575353,243.56208349342722
6.871308622597186,240.45423830286845
7.296317145843936,241.04395624509897
6.951323808979884,238.06276338627822
6.46043839819769,239.4810114352456
6.876832790525109,241.75982254831771
7.60437743435103,245.22717675264116
7.167175805186889,243.70329930475768
4.359980204292601,236.88853620577373
7.006444498845292,240.66296050130452
5.323804745211201,240.12079111392688
4.711477666167496,240.8180333390217
7.106882254913982,242.50972593151195
5.640522445809029,243.91723080430475
6.7334670010296644,242.51274060327833
6.22817962748307,241.46419848483967
3.7767412889717984,238.45765683550246
7.184733235314839,239.66973647879627
4.779810240275447,236.68320692228994
5.738698731564701,242.174542417222
4.459163905462352,241.7944310646628
8.25411864997669,241.8224833760457
7.460793997425195,241.96079548260263
4.273340514987421,231.54935555277194
3.5750838938726415,238.37164473287228
6.364152245039704,241.05793682672376
6.9399926078793985,240.5765479798861
5.728952177961265,240.99268687081081
7.404816953516805,236.01527727190208
6.022863274983522,239.861176059759
6.60746625984837,237.082125404996
7.441765645488441,241.3022091248017
4.110160988537282,244.83773798989384
5.981662761107321,243.25151995250934
6.244513648771601,231.93051314067156
5.443063932995154,240.58775792055616
5.887465931236488,238.1752175289987
7.721683989565367,241.37487828130708
5.148370391712634,237.4114872592741
7.922564722919652,245.34645087147877
6.036327314717781,238.04650039407744
5.365320345746236,239.27786268251612
3.9120020021949773,234.56741485279008
5.33818586561603,237.54863461420499
5.050201659719779,243.0329542392713
6.569647570082647,242.87543130012173
6.293259074621808,237.23055180190192
7.4295866336610965,238.90237414650787
5.648008649988321,237.6386937660243
6.966362748520508,245.34875395519262
6.200272704784025,245.11668194798844
4.839799109845722,233.86668805835916
5.4963119787821455,236.57149004331004
5.244609571112806,237.3224458148557
4.828372950321636,241.27404500563637
8.04079763483255,246.0416277857194
6.372211448311617,242.38352281335509
5.518743086164951,237.8574495423538
6.029599757084175,242.14440788301945
6.476436024472873,242.25193833377932
5.528879196188946,235.4899728292541
6.247607966075497,241.85539229869207
5.817629703265572,244.0112747073045
4.5933302918155015,241.4688416946043
5.294774602102445,237.87221804387516
4.687305469911253,237.24090094687764
4.82873479368058,244.03665525726367
5.996945446352135,242.61501303559828
6.875682505829359,236.66806941758676
5.522034886024632,239.2385522578507
5.456688332469131,239.61398397689646
6.453009236957343,240.50660084479364
6.267492132060524,240.21136839525505
6.5292561714341995,243.2515078374245
5.836339478140479,238.95610532028786
5.75955606059217,234.55263029625135
5.013848631062205,237.89067964027421
5.044584687821852,244.04169524911597
6.388786468402488,245.4525689469976
7.134345563542141,237.48102506932227
5.536742675809287,237.30032290692282
6.442578508457993,238.76999463705715
7.489206181627759,240.0735873094223
5.740658710036623,240.49599886781837
6.000128033938019,244.2586158646139
5.9915434171533875,237.80855128209726
6.980685403069503,240.99074711984753
6.568926555323332,238.75773621303864
4.9760233629657815,231.58286603302966
4.790821074783333,237.9091708867309
5.778821454979148,239.85760750287426
5.384012286405053,243.2197113374401
6.49233026879546,242.93391584410037
4.13979432728023,237.1069572717386
5.22392292223795,237.8363911944037
7.293783942854659,238.94383210358293
6.098817313887913,238.41642142027695
6.531702283081691,239.1998298701212
5.2825801370719,240.36619383393275
6.973122899066281,241.94615773569961
6.22508522934456,244.24358549336185
5.572686842041782,240.10781523468597
4.419749667986966,245.82349344103858
6.3294199440810965,242.85110282787582
6.4773686494595655,238.90126290078152
6.499351511985582,240.73677768279074
6.488235636008913,243.06653573396204
7.506656510954724,245.43987834153725
6.782540540310618,238.29495078722618
7.046072686515277,239.21121447820562
6.291905587392065,240.77223238805456
5.808447101926325,236.3743029300294
4.740741884434424,238.93458902237938
6.937055411530966,237.84287172499296
5.717815230593968,242.18109366269945
5.71593492043903,233.43805972782053
6.782884786439534,235.63738278149967
7.321396582115327,241.06150503297195
6.317275981886803,242.84438485607436
6.865203097622151,247.1190031038885
6.6289527957375185,244.3316219061267
7.969538241253482,242.24123395315192
4.868769230342569,237.05922332032546
8.334771849215329,240.2128215916364
5.672610095901085,240.19520861070708
4.900606308485175,236.9089347460845
5.812213543724287,245.09736117075153
6.910923052390182,243.1473219613837
6.825835334262145,242.8761803425313
6.758199288930195,243.45520242569964
6.502259767841627,240.6721566548337
5.419727781916906,236.25840211834094
7.70513220500552,237.1805862555352
6.89091663769495,245.53879182843005
7.579303893449364,238.53578909000228
4.741801382792083,241.04916032993327
6.845094983366019,241.02391359229082
6.6832205652625065,239.4230914062149
5.596172859015994,241.95635102646597
6.312574412550651,237.70704232752743
5.863207511137053,238.59448528830677
5.653124983031764,236.8800670344524
4.8624414418019075,235.22039402814008
7.1002354691362015,243.36585863297452
5.215384872507169,244.47185532713428
5.931915448277946,242.8809173157092
5.095446084944099,237.7695194240248
6.224696512181714,244.63085507719484
8.852190776968499,242.01918615678247
6.217120867282837,242.55764962706658
7.7156365785044825,238.292849460463
6.854147754264817,242.66650851882602
4.50351944868433,239.4715340665836
5.98007544724188,240.71144840973705
6.383736724884596,238.5124133057509
5.331271226049237,240.09901537375677
5.786246211468029,240.38415511405668
4.804537632409828,243.5025815420573
6.266371043063061,239.17193917220743
6.840672232733647,242.39051596624685
8.041154022860159,246.22562913660238
9.03138499785155,246.42821244163778
6.391975456397141,240.34679340684517
5.089451551399189,238.16642249292417
4.9706169255009325,232.06518784904233
4.695633326571731,236.51314218560452
8.66283717061315,245.31960614391122
6.928919727362249,238.65428428266404
4.922417799328189,238.27720490544556
5.687081700762412,241.55629646469708
5.353837614911394,240.93599482572367
5.836831965833638,240.70186423575416
5.618469616432998,233.2921250574571
5.311211893606736,243.18577759165152
4.858729315146736,239.03496459803705
8.194100153898997,243.08328514396567
5.582056413909601,240.92600654778093
4.705446143135241,237.08365935092687
8.059593657104521,242.71909758689785
6.306198645511335,246.39154466294613
6.384074233553737,243.27273357557934
5.535387266736003,240.08824818429656
5.838772243121132,239.78895909068953
5.929970683682523,241.9723402981353
5.737307112410401,241.17052380093156
5.350646569027565,232.8759161862167
5.940149909889888,238.6079597203169
7.759679064273297,245.80277232431783
5.445750539450364,238.8221795389686
7.50700558023953,238.91128760646583
5.745035000724344,243.41071674110285
6.376757974886109,238.5742336125168
4.093586591337747,240.7800536748033
5.248067376099214,243.29447867180969
5.844029212710392,239.0490623819787
5.908846795419652,236.5115811832989
8.299516902049875,240.96846016789158
4.681471554474743,240.88431304812298
3.173651562392924,230.73245623071844
6.866547062810147,242.14687692910672
6.097394044777867,239.49599083171262
6.890739013367002,240.75811213701547
6.164271802288376,239.175687904075
3.2429168519320104,237.52186869315608
5.569409169783482,233.24396606356802
5.007942201205761,240.39579135050084
6.212466334391207,239.3155519470373
6.773329523752247,243.16896293979588
7.433432561729411,241.36105609247488
6.519219396970328,237.65056035583845
6.6956238868385,242.9054428966483
6.012522258895734,243.47108105899733
5.691274690163138,239.6321586555205
6.649376812601044,238.90852804271475
6.101093119576117,241.69841368713844
5.791617581246241,233.844186481701
5.225398220482368,232.47879700426623
6.515860206530073,235.8155993716629
6.621973998227516,237.85098718427966
5.540695288785461,236.88067897123122
5.125026502238834,234.72123669607834
7.224427263302932,239.19806940685837
6.135306060484913,243.5674954218563
5.913126544992592,240.82564877402416
5.591294697694595,236.74945975890603
5.078136160339559,239.74134749755962
5.511077543193723,241.77058159015797
6.604792756509012,242.22987531577797
4.6429327533026585,240.25469397764525
6.700951069135964,237.08516932981306
6.395493379769927,240.99584063978503
5.431504714341798,239.54926697383792
6.522230639333646,241.02880487447638
5.857478133951841,237.5241488492219
6.4397748017483885,241.10607862843364
6.095796379704003,236.64461560095862
8.007763434044584,238.5148092741822
5.8568055697634875,241.53559939236206
6.349684590785092,240.90002737660137
3.500549216749417,238.68905436751587
7.983581400885306,239.91435551942592
5.275953711750599,241.22275148654964
5.203168253074708,239.85686606324438
6.048017688027522,246.29105688450056
5.3155349942351675,237.53794721978372
7.430093717962707,243.25518648404554
4.914563602530169,233.91412357099622
6.319580478072214,242.55539710394186
7.1351358784719725,245.39826524710193
6.3269376090891,238.29820711377357
5.572288746928171,240.6203247074928
5.422294911462666,236.6885229882855
6.87823202808696,241.0929356021702
6.266210901644851,237.6288398053521
4.869612824317143,238.96699730136945
6.793575253045459,245.7285924912405
7.118721919109589,239.53027479650802
6.663392095362537,237.59243361600227
5.823640735278721,239.29548854768626
6.456186186402467,237.1367065857753
5.974483804951586,240.93157718136897
7.708813441025052,240.02918689559334
6.2973775306615565,242.9393637717486
7.1282332206092835,240.60041725806997
8.411642074069768,245.11627334270864
5.312776879746711,237.67525492766745
6.8861639790347,240.12009508975711
6.107845009426502,241.9160561223317
6.37022315448082,236.97227427103405
5.566198689123449,236.50965592151167
3.995317762410479,239.35785363506335
7.702762516405063,239.34649139098642
4.641112118128737,238.53769332864408
4.37091427607475,240.34065086057086
5.317812922470955,239.6215890500264
5.555090370850178,238.95366568617195
6.058759732469554,239.78163603594123
4.477371029700697,235.21219780374875
4.828571174963514,235.73258379396196
5.463383314370283,240.8468296600117
5.454027929074337,238.05496930413435
6.781010330601243,241.99990439525013
6.164039679266061,242.26234021982333
6.3707143832992,238.9519767840504
6.6470653103904676,240.11260588138472
6.8865223560598325,244.63240043316085
7.837050816679126,241.39870022107667
6.769358777001471,241.50372539741468
6.187098011131402,238.65354060699767
5.065649583489412,237.81609677434113
5.891225035702124,237.92392667729615
5.35888393751863,238.73749604488694
6.738698932143302,239.94465872453517
5.7876161034964655,238.35968708600234
5.118716464289917,236.77152702901364
3.3147471310393692,236.4423933435814
5.289940019362922,241.4222078814686
6.530499411631001,240.56496036984362
6.062940664524264,242.0675708563096
7.036741306529429,237.47258951371376
5.717830522099234,237.89420622971963
8.645319506824642,242.10436322672
6.903727253062529,246.95091027882592
