rating,length
5.608074947996895,239.43101600885143
6.780474907235354,242.86183252149976
7.256352077659298,245.60852786761882
6.4956905627352555,239.33084172856442
6.763050754078861,243.47670360047468
5.783792465763867,236.16637355522678
5.963615312686729,240.58007505694772
4.3491195705546914,237.31048948778897
6.076461180425433,237.87863453504673
6.74123681990495,241.1385199657334
5.412816582842671,240.18379888514187
5.591482581860794,236.68002474308832
5.7286219521382655,241.59502205825027
6.673298538043748,241.44853955106717
4.500258321240243,237.10243617733562
5.734151090484612,240.2664549556125
5.2369269162390975,239.28532820119523
8.112975159738195,247.34798241201213
6.526123822757322,240.4305386775287
4.6782781211827436,237.57896016884058
6.722964228908818,239.92518038288733
6.781412980360425,240.7750978099342
4.654005761111458,238.35781811826484
6.935976137887667,243.46244214605517
6.5234601939175665,242.3297339429084
5.168043053657682,235.49156414939952
5.83370947608109,240.28280258326737
5.851039939019408,239.16985861596547
5.462773871165422,241.69922294711432
4.966646950414531,239.9349613590275
5.194919969776542,237.80592271682914
5.459712304973442,237.80190767712088
6.889231773514009,239.3593057759767
5.075369969040084,239.247646499036
7.790632340400154,244.84244993921914
6.813948247883438,241.5697332587275
5.7303741611180605,239.29130841723654
5.668186472533074,239.26724540320942
5.520535110681597,240.31561046281888
4.213937304624551,236.53725746130647
5.1667669265790686,234.47730389380374
5.472747712236496,238.40219528500586
6.959182665693972,244.9629984747218
5.614145607913832,238.52244551175278
5.414794109741039,238.8903720018374
4.12834592532019,235.3453589128408
7.977483556922026,244.78344148694862
7.225586869746962,243.22809961374395
7.64390588596481,243.15032696684435
6.218163765039315,241.04574744998456
5.971193616455559,240.49879096158472
6.249324831654219,240.3627209312969
6.869326323086337,240.95247623254463
4.918807256609973,242.83571311368897
6.437046933747438,241.4785308524399
5.548464911506907,238.9007583554801
7.7299368878221575,244.90730833847402
5.055233962893856,240.72734978008376
7.569059815633148,242.78317950208682
5.153533904648871,237.9982819455239
6.849793911144676,236.85156968460197
6.792842299762263,242.74473225500017
5.326897555414368,240.93626411335163
6.075489274330496,239.36954448564808
4.27615192536566,236.46678757784258
6.887247393323359,240.87504439031284
6.969947321204693,242.03595919072205
7.135640415390485,245.33752500266954
3.872777141316122,234.7919598308604
4.128062103849599,235.9901565517983
5.889155031294564,238.42791726858252
7.138952940176454,244.30927297653975
3.8035036820894343,238.04551773482427
6.264388780625353,238.0548732435003
6.89449041324867,244.29056725572292
5.7311213740320905,239.4159846152014
4.860811475394425,235.63813667994543
4.737521347282608,238.08992570500436
6.267318001569918,236.80028044140275
4.798885638625319,240.25686249206078
6.3565944768144185,241.49963264243587
6.122862608883567,239.34565377325214
4.486693122057508,237.467707324173
6.18218481914179,240.10147748867675
7.193236171059652,241.89448554376827
6.284914615896318,240.44652823740722
5.1255385841862795,236.01254781284598
6.592411665354849,239.8511897180777
6.947130352535953,243.06091496609912
6.855960101044522,243.83081140020457
6.075719628837936,240.01742467084983
5.938924247423103,241.9053976670961
4.558497273163396,235.4381818436061
3.8162130436709027,233.37932890193065
5.350500179705078,239.96318850622026
5.7999305332134226,241.39628516016057
3.617078143914783,237.19342491678984
7.139262155581399,242.61301805334568
5.520451474885802,238.29580745671643
6.838415628136257,241.21188737347646
5.996308048311552,240.74010716243305
5.317165568343034,240.05602486464662
6.026772616493846,238.06082235429417
4.535560594247911,233.6838091145413
4.483063436930567,234.70637609116963
6.663016008210638,241.14908500008826
4.969531978138524,237.36663250533957
5.4482464390675025,240.35094543688555
6.473590442448191,238.7287838068107
4.67858969966634,238.145972775622
